UID,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,Target_ChurnFlag,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209,X210,X211,X212,X213,X214,X215
1005692-44258,13 month lease,2961.0,2017-09-09,2018-10-06,,2017-09-09,2017-09-09,,,,False,,2961.0,0,0,1,2018-10-07,13,1-3 years,1,10,5,1,0,0,0,0,1,0,2018,2017-09-09,2018-10-06,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,10.0,1.0,1.0,10.0,5.5,-1.0,-1.0,1,11,12,2,12,6,1,2,1.6666666,0.9230769,13,0,0,0,0,0,4,3,1,1,2,0,0,1,1,1,0,1,5922.0,-1.0,-1.0,1,1,1,0,1,0,0,1,0,1,45,,,-1.0,45.0,45,45,1,1,0.0,,22,5,22,2,2,1,0,2,1,1400.0,1400.0,3.0,2.5,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,9,1,5,11.777778,11,13,4,42,1.5,38,0,56,3,40008,220,ACTIVE,Huntington Beach,CA,92646-8007,40008,Orange County,B,Garden,suburban,Huntington Beach,0,228,102,103,433,"Anaheim-Santa Ana-Irvine, CA",Huntington Beach,0.9668,2017.0,0.0065,2017-Q3,2017-07-01,2957.5,2957.5,1.001183431952663,1.001183431952663,0.8461538461538461,0.9230769230769232,0.1538461538461538,0.9230769230769232,0.4615384615384615,0.0769230769230769,0.1538461538461538,0.1282051251484797,0.0710059175124535,1.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0769230769230769,0.0769230769230769,4.666666666666667,0.1666666666666666,4.222222222222222,0.0,6.222222222222222,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2,2.115,3.0,1.9681818181818185,0.6666666666666666
1007781-24197,12 month lease,1643.0,2018-06-03,2019-06-02,,2016-06-03,2016-06-03,,,,False,,1643.0,0,0,1,2019-06-03,12,6-12 months,3,19,4,0,0,0,0,0,1,0,2019,2018-06-03,2019-06-02,0,0,1580.0,0.039873417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,5,5,1,5,0,0,4,0.2,0.0,5,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,3286.0,3160.0,0.039873417,2,2,2,1,2,0,1,1,0,2,36,,,-1.0,35.0,34,36,0,2,0.0,,23,5,24,1,0,1,1,1,3,869.0,869.0,2.0,2.0,0,2,12.0,12,12,0,10,-0.2857143,1,0,14,0,18,0,7,10.444445,4,12,0,23,-0.73170733,9,0,41,0,30002,196,ACTIVE,Renton,WA,98056-8456,30002,"Seattle,WA",B,Garden,suburban,Renton,0,283,0,0,283,"Seattle-Bellevue-Everett, WA",Renton,0.9534,1663.0,0.0348,2018-Q2,2018-04-01,1531.0,1531.0,1.0731548007838014,1.0731548007838014,0.4166666666666667,0.4166666666666667,0.0833333333333333,0.4166666666666667,0.0,0.0,0.3333333333333333,0.0166666669150193,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,1.2777777777777777,-0.0406504074732462,0.5,0.0,2.2777777777777777,0.0,3.333333333333333,-0.0952380994955698,0.3333333333333333,0.0,4.666666666666667,0.0,1.0,1.8906789,1.0,1.4438775510204085,0.3888888888888889
1041703-26852,12 month lease,1174.0,2020-02-24,2021-02-21,,2018-01-30,2018-01-30,,,,False,,1174.0,0,0,1,2021-02-22,12,6-12 months,3,22,2,0,0,0,0,0,1,0,2021,2020-02-24,2021-02-21,0,0,1087.0,0.0800368,-1.0,-1.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,8.0,1.0,1.0,8.0,4.5,-1.0,-1.0,1,3,2,1,2,1,1,1,18.0,11.666667,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2348.0,2174.0,0.0800368,3,3,2,1,2,1,2,0,0,2,46,,,-1.0,36.666668,20,46,0,2,0.0,,17,4,25,0,0,1,1,1,2,1113.0,1113.0,3.0,2.0,0,2,12.5,12,13,0,13,5.3333335,5,0,12,1,21,0,14,10.428572,5,13,4,69,2.3904762,58,0,105,3,10109,265,ACTIVE,Chester,VA,23831-7732,10109,Richmond,B,Garden,suburban,Chesterfield County,0,0,38,522,560,"Richmond, VA",Chesterfield County,0.9535,1221.0,0.0037,2020-Q1,2020-01-01,1210.5,1210.5,0.969847170590665,0.969847170590665,0.25,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.5,0.9722222487131754,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,3.2857142857142856,0.1138322012765067,2.761904761904762,0.0,5.0,0.1428571428571428,4.333333333333333,1.7777778307596843,1.6666666666666667,0.0,4.0,0.3333333333333333,1.5,1.0548068,1.0,2.1132075471698117,0.6666666666666666
1057689-79378,12 month lease,1520.0,2020-01-27,2021-01-19,,2017-11-28,2017-11-28,,,,False,,1520.0,0,0,1,2021-01-20,12,6-12 months,3,19,2,0,0,0,0,0,1,0,2021,2020-01-27,2021-01-19,0,0,1408.0,0.07954545,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2,2,1,2,0,0,2,0.0,0.0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3040.0,2816.0,0.07954545,2,2,2,1,2,0,1,1,0,2,32,Service Industry,Full Time Homemaker,242.44736,32.0,32,32,0,2,66481.44,Service Industry,9,3,11,0,0,1,2,0,1,755.0,755.0,1.0,1.0,0,2,13.0,12,14,0,12,0.30769232,2,0,13,1,18,1,9,11.0,3,15,3,40,2.1162791,24,0,43,2,40312,439,ACTIVE,Salinas,CA,93906,40312,Monterey (Salinas),B,Garden,suburban,Salinas,0,492,100,158,750,"Salinas, CA",Salinas,0.9724,1763.0,-0.0133,2020-Q1,2020-01-01,1599.0,1599.0,0.9505941213258288,0.9505941213258288,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,2.2222222222222223,0.1175710625118679,1.3333333333333333,0.0,2.388888888888889,0.1111111111111111,4.0,0.1025641063849131,0.6666666666666666,0.0,4.333333333333333,0.3333333333333333,1.0,2.013245,0.5,1.7084282460136675,0.5555555555555556
3755698-54600,12 month lease,1430.0,2019-04-15,2020-04-12,,2018-03-17,2018-03-17,,,,False,,1430.0,0,0,1,2020-04-13,12,6-12 months,5,5,3,0,0,0,0,0,1,0,2020,2019-04-15,2020-04-12,0,0,1375.0,0.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2860.0,2750.0,0.04,3,3,2,1,2,1,0,0,0,2,46,,,-1.0,38.666668,22,48,0,0,0.0,,16,5,18,1,1,1,0,1,3,880.0,880.0,1.0,1.0,1,4,12.25,12,13,0,53,1.1568627,13,0,51,6,4,0,3,12.75,12,14,2,37,1.8421053,14,0,38,1,94222,937,ACTIVE,Alexandria,VA,22311-4704,94222,Metro DC,B,Garden,suburban,West Alexandria,0,0,111,1208,1319,"Washington-Arlington-Alexandria, DC-VA-MD-WV",West Alexandria,0.9602,1640.0,0.0075,2019-Q2,2019-04-01,1593.0,1593.0,0.8976773383553045,0.8976773383553045,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.4605263173580169,3.5,0.0,9.5,0.25,10.6,0.2313725471496582,2.6,0.0,10.2,1.2,1.0,1.625,0.3333333333333333,1.407684098185699,0.75
2578414-32128,12 month lease,2482.0,2017-09-04,2018-09-10,,2017-09-04,2017-09-04,,,,False,,2482.0,0,0,1,2018-09-11,12,6-12 months,1,7,5,1,0,0,0,0,1,0,2018,2017-09-04,2018-09-10,0,0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,4.0,2.0,2.0,8.0,4.6666665,-2.0,-0.5,0,5,5,1,5,0,0,2,0.6,0.0,5,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,4964.0,-1.0,-1.0,1,1,1,0,1,0,0,1,0,1,25,Student,,0.0,25.0,25,25,1,1,32600.0,Student,14,4,12,1,0,0,1,1,3,687.0,687.0,1.0,1.0,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,6,0,1,11.833333,11,12,0,37,1.3783784,20,0,37,0,10324,292,ACTIVE,Washington,DC,20005-4201,10324,Metro DC,A,High Rise,urban,Central DC,0,232,0,0,232,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central DC,0.9545,2415.0,-0.0051,2017-Q3,2017-07-01,2697.5,2697.5,0.9201112140871176,0.9201112140871176,0.4166666666666667,0.4166666666666667,0.0833333333333333,0.4166666666666667,0.0,0.0,0.1666666666666666,0.0500000019868214,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.0,6.166666666666667,0.2297297318776448,3.333333333333333,0.0,6.166666666666667,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3.6128094,1.0,0.7945205479452054,0.1666666666666666
1010914-2910,12 month lease,2059.0,2015-06-09,2016-06-08,2015-11-16,2015-06-09,2015-06-09,2015-11-16,,,False,,2059.0,0,0,1,,12,6-12 months,1,12,7,1,0,0,0,0,1,1,2016,2015-06-09,2015-11-16,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,7,7,1,7,2,0,1,2.4285715,1.4285715,7,0,0,0,0,0,5,0,0,2,0,0,0,0,0,-1,-1,-1,,-1.0,-1.0,2,2,2,0,2,0,2,0,0,2,24,,,-1.0,23.0,22,24,0,2,0.0,,20,4,23,2,0,1,1,0,1,1037.0,1037.0,2.0,2.0,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,11,0,2,10.727273,6,14,3,43,1.6923077,25,0,52,1,40006,200,ACTIVE,Costa Mesa,CA,92626-4957,40006,Orange County,B,Garden,suburban,Costa Mesa,-1,-1,-1,-1,-1,"Anaheim-Santa Ana-Irvine, CA",Costa Mesa,0.9638,1822.0,0.0165,2015-Q2,2015-04-01,2324.0,2257.5,0.8859724612736661,0.9120708748615726,0.5833333333333334,0.5833333333333334,0.0833333333333333,0.5833333333333334,0.1666666666666666,0.0,0.0833333333333333,0.2023809552192688,0.1190476218859354,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,3.909090909090909,0.1538461555134166,2.272727272727273,0.0,4.727272727272728,0.0909090909090909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.9855351,1.0,-0.005,0.1818181818181818
1062146-56876,12 month lease,1375.0,2019-12-14,2020-12-06,,2019-12-14,2019-12-14,,,,False,,1375.0,0,0,1,2020-12-07,12,6-12 months,1,16,2,1,0,0,0,0,1,0,2020,2019-12-14,2020-12-06,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,9,9,2,9,1,0,4,0.6666667,0.11111111,9,0,0,0,0,0,2,2,1,1,2,0,0,1,0,1,0,1,2750.0,-1.0,-1.0,5,3,2,1,1,2,1,0,0,1,35,,,6.17834,20.6,4,35,0,2,77000.01,,22,5,26,1,1,1,0,1,2,1065.0,1065.0,2.0,2.0,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,15,0,11,11.066667,6,14,3,114,1.4112903,37,0,124,2,18111,360,ACTIVE,Nashville,TN,37211-6945,18111,Nashville TN,A,Garden,suburban,South Nashville,0,90,15,565,670,"Nashville-Davidson--Murfreesboro--Franklin, TN",South Nashville,0.9545,1193.0,-0.0066,2019-Q4,2019-10-01,1350.0,1350.0,1.0185185185185186,1.0185185185185186,0.75,0.75,0.1666666666666666,0.75,0.0833333333333333,0.0,0.3333333333333333,0.0555555572112401,0.0092592593282461,0.75,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,7.6,0.0940860191980997,2.466666666666667,0.0,8.266666666666667,0.1333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.2910798,0.6666666666666666,1.8611111111111112,0.7333333333333333
1310635-3980,12 month lease,1474.0,2017-08-21,2018-08-19,,2015-08-27,2015-08-27,,,,False,,1474.0,0,0,1,2018-08-20,12,6-12 months,3,13,5,0,0,0,0,0,1,0,2018,2017-08-21,2018-08-19,0,0,1435.0,0.0271777,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2948.0,0.0,-1.0,2,2,2,0,2,0,1,1,0,2,25,,,-1.0,25.0,25,25,0,2,0.0,,17,3,18,0,0,0,1,2,4,875.0,875.0,1.0,1.0,0,2,12.0,12,12,1,5,2.4,3,0,5,0,12,0,7,11.083333,4,13,3,22,1.5,18,0,24,1,11013,265,ACTIVE,Towson,MD,21204,11013,Baltimore,B,High Rise,suburban,Towson/Hunt Valley,0,398,0,2,400,"Baltimore-Columbia-Towson, MD",Towson/Hunt Valley,0.9502,1362.0,0.0156,2017-Q3,2017-07-01,1258.0,1258.0,1.1717011128775834,1.1717011128775834,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.125,1.5,0.0,2.0,0.0833333333333333,1.6666666666666667,0.8000000317891439,1.0,0.0,1.6666666666666667,0.0,1.0,1.6845714,0.5,1.509433962264151,0.5833333333333334
1023679-23812,14  month lease,1582.0,2019-07-12,2020-09-13,2019-10-31,2019-07-12,2019-07-12,2019-10-31,2019-10-01,,False,,1582.0,0,0,1,,14,1-3 years,1,17,3,1,0,0,0,0,1,1,2020,2019-07-12,2019-10-31,0,0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,5.0,1.0,1.0,5.0,3.0,-1.0,-1.0,0,1,1,1,1,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3164.0,-1.0,-1.0,2,1,2,0,1,0,1,0,0,1,23,,,81.04125,24.0,23,25,0,2,64489.62,,5,1,13,0,0,0,0,0,2,550.0,550.0,1.0,1.0,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,16,0,10,10.75,1,14,1,24,2.0344827,17,0,29,0,40305,157,ACTIVE,Salinas,CA,93906-3520,40305,Monterey (Salinas),B,Garden,suburban,Salinas,0,157,0,99,256,"Salinas, CA",Salinas,0.9817,1782.0,0.0076,2019-Q3,2019-07-01,1540.5,1540.5,1.026939305420318,1.026939305420318,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,1.5,0.1271551698446273,1.0625,0.0,1.8125,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.8763638,1.0,1.6305732484076434,0.625
2455827-53645,12 month lease,1989.0,2019-07-15,2020-07-12,2020-04-06,2018-05-23,2018-05-23,2020-04-06,2020-03-05,,False,,1989.0,0,0,1,,12,6-12 months,2,10,3,0,0,0,0,0,1,1,2020,2019-07-15,2020-04-06,0,0,1892.0,0.0512685,-1.0,-1.0,-1.0,3.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,3.0,2.0,2.0,5.0,3.3333333,-1.0,-0.33333334,1,5,5,1,5,2,0,1,4.0,2.4,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,3978.0,3784.0,0.0512685,2,2,2,1,2,0,1,1,0,2,33,,,-1.0,32.5,32,33,1,2,0.0,,18,5,22,2,0,2,1,1,2,1393.0,1393.0,2.0,2.5,0,1,14.0,14,14,0,12,1.5,4,0,12,0,9,1,5,11.111111,5,14,1,80,2.4216866,24,0,83,10,20310,353,ACTIVE,Addison,TX,75001-4017,20310,Dallas TX,A,High Rise,suburban,Addison/Bent Tree,0,0,12,530,542,"Dallas-Plano-Irving, TX",Addison/Bent Tree,0.9602,1222.0,0.0111,2019-Q3,2019-07-01,1868.0,1868.0,1.0647751605995717,1.0647751605995717,0.4166666666666667,0.4166666666666667,0.0833333333333333,0.4166666666666667,0.1666666666666666,0.0,0.0833333333333333,0.3333333333333333,0.2000000079472859,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,8.88888888888889,0.2690762943691677,2.6666666666666665,0.0,9.22222222222222,1.1111111111111112,6.0,0.75,2.0,0.0,6.0,0.0,0.8,1.4278536,1.0,1.5354107648725213,0.6666666666666666
1010454-15195,15 month lease,1679.0,2018-04-21,2019-07-14,2019-07-14,2018-04-21,2018-04-21,2019-07-14,2019-05-15,,False,,1679.0,0,0,1,,15,1-3 years,1,20,4,1,0,0,0,0,1,1,2019,2018-04-21,2019-07-14,0,0,-1.0,-1.0,-1.0,-1.0,8.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,8.0,3.0,0.0,8.0,2.75,-5.0,-0.625,1,8,8,1,8,1,0,2,2.25,0.125,8,0,0,0,0,0,2,1,2,1,1,0,0,1,0,1,0,1,3358.0,-1.0,-1.0,2,2,2,1,2,0,1,1,0,2,32,,,-1.0,31.0,30,32,0,2,0.0,,24,5,30,3,0,1,1,1,1,1164.0,1164.0,3.0,2.0,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,19,0,11,9.842105,3,12,5,76,0.5555556,25,0,72,7,10300,280,ACTIVE,Woodbridge,VA,22192-7000,10300,Metro DC,B,Garden,suburban,Woodbridge/Dale City,0,0,148,494,642,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Woodbridge/Dale City,0.9535,1428.0,0.0124,2018-Q2,2018-04-01,1814.0,1814.0,0.9255788313120176,0.9255788313120176,0.5333333333333333,0.5333333333333333,0.0666666666666666,0.5333333333333333,0.0666666666666666,0.0,0.1333333333333333,0.15,0.0083333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0,4.0,0.029239767476132,1.3157894736842106,0.0,3.789473684210526,0.3684210526315789,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5,1.4424399,1.5,2.2928571428571427,0.5789473684210527
1310644-32943,12 month lease,1802.0,2017-06-22,2018-06-17,2018-06-17,2016-06-19,2016-06-19,2018-06-17,2018-05-08,,False,,1802.0,0,0,1,,12,6-12 months,2,12,5,0,0,0,0,0,1,1,2018,2017-06-22,2018-06-17,0,0,1716.0,0.05011655,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3604.0,0.0,-1.0,1,1,1,0,1,0,0,1,0,1,28,Retail / Sales,,6.8382106,28.0,28,28,1,1,50000.0,Retail / Sales,19,1,28,0,0,0,0,0,5,687.0,687.0,1.0,1.0,0,1,12.0,12,12,0,5,15.0,3,0,5,0,11,0,7,8.545455,0,14,3,16,4.888889,11,0,18,2,30011,235,ACTIVE,Mercer Island,WA,98040,30011,"Seattle,WA",B,Garden,suburban,West Bellevue/Mercer Island,0,266,15,0,281,"Seattle-Bellevue-Everett, WA",West Bellevue/Mercer Island,0.9535,2302.0,0.0522,2017-Q2,2017-04-01,1931.0,1931.0,0.9331952356292076,0.9331952356292076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4545454545454546,0.4444444396279075,1.0,0.0,1.6363636363636365,0.1818181818181818,2.5,7.5,1.5,0.0,2.5,0.0,1.0,2.6229985,1.0,1.195744680851064,0.6363636363636364
3755796-256,12 Month Lease,2015.0,2015-02-19,2016-02-18,,2015-02-19,2015-02-19,,,,False,,2015.0,0,0,1,2016-02-19,12,6-12 months,1,1,9,1,1,0,0,0,1,0,2016,2015-02-19,2016-02-18,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,,-1.0,-1.0,1,1,1,0,1,0,0,0,0,1,45,,,-1.0,45.0,45,45,0,0,0.0,,21,7,23,1,1,1,1,2,1,1050.0,1050.0,2.0,2.0,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,10322,421,ACTIVE,Alexandria,VA,22303-2245,10322,Metro DC,A,Podium,suburban,South Fairfax County,0,6,0,570,576,"Washington-Arlington-Alexandria, DC-VA-MD-WV",South Fairfax County,0.9447,1497.0,-0.0123,2015-Q1,2015-01-01,2155.0,2155.0,0.9350348027842228,0.9350348027842228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.9190476,2.0,1.368171021377672,-1.0
2234445-3246,12 month lease,1269.0,2016-11-07,2017-11-05,,2014-09-15,2014-09-15,,,,False,,1269.0,0,0,1,2017-11-06,12,6-12 months,3,8,5,0,0,0,0,0,1,0,2017,2016-11-07,2017-11-05,0,0,1175.0,0.08,-1.0,-1.0,-1.0,10.0,-1.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,10.0,3.0,3.0,10.0,8.25,-7.0,-0.7,1,3,3,2,3,0,0,1,0.0,0.0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,,-1.0,-1.0,1,1,1,0,1,0,0,0,0,1,73,,,-1.0,73.0,73,73,0,1,0.0,,17,4,23,1,0,0,1,1,1,653.0,653.0,1.0,1.0,0,2,13.0,12,14,0,9,0.0,0,0,9,0,7,2,2,12.428572,11,15,1,27,0.4814815,8,0,27,1,95171,360,ACTIVE,Woodbridge,VA,22191,95171,Metro DC,B,Garden,suburban,Woodbridge/Dale City,0,58,22,589,669,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Woodbridge/Dale City,0.9568,1350.0,-0.0124,2016-Q4,2016-10-01,1291.0,1291.0,0.9829589465530596,0.9829589465530596,0.25,0.25,0.1666666666666666,0.25,0.0,0.0,0.0833333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,0.0687830703599112,1.1428571428571428,0.0,3.857142857142857,0.1428571428571428,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.9433384,1.0,1.8583333333333332,0.5714285714285714
